timestamp,open,high,low,close,volume
2024-10-27 06:20:00,67041.08,67132.5,67004.48,67035.5,18.9326
2024-10-27 06:25:00,67035.5,67136.6,67024.68,67034.52,9.1073
2024-10-27 06:30:00,67067.9,67138.9,67000.0,67003.0,7.147
2024-10-27 06:35:00,67006.41,67107.6,67000.0,67016.86,13.0951
2024-10-27 06:40:00,67000.0,67106.7,67000.0,67001.01,4.7511
2024-10-27 06:45:00,67001.0,67106.8,66989.27,67004.12,16.3976
2024-10-27 06:50:00,67020.1,67104.3,67001.0,67007.0,12.8517
2024-10-27 06:55:00,67008.98,67101.4,67004.0,67015.0,6.4665
2024-10-27 07:00:00,67020.1,67077.4,66982.09,67020.0,6.055
2024-10-27 07:05:00,67020.0,67078.5,66965.0,66967.04,5.0783
2024-10-27 07:10:00,66967.05,67075.8,66955.36,66986.13,6.3314
2024-10-27 07:15:00,66986.14,67105.0,66971.0,67066.42,20.1718
2024-10-27 07:20:00,67060.0,67146.7,67010.1,67013.0,6.9037
2024-10-27 07:25:00,67022.63,67122.6,67009.39,67063.92,8.9331
2024-10-27 07:30:00,67064.19,67165.9,67041.0,67062.67,4.8678
2024-10-27 07:35:00,67055.0,67165.5,67055.0,67094.53,3.5357
2024-10-27 07:40:00,67163.1,67163.1,67055.1,67156.5,3.5086
2024-10-27 07:45:00,67080.06,67137.0,67040.0,67040.0,9.8073
2024-10-27 07:50:00,67064.64,67137.9,67040.0,67055.0,4.9171
2024-10-27 07:55:00,67056.6,67138.6,67041.0,67050.77,2.8172
2024-10-27 08:00:00,67130.3,67137.0,67039.57,67058.51,8.5577
2024-10-27 08:05:00,67058.5,67142.4,67033.0,67054.92,6.1432
2024-10-27 08:10:00,67054.78,67163.1,67046.0,67104.72,6.9026
2024-10-27 08:15:00,67068.0,67185.0,67067.9,67125.29,7.3036
2024-10-27 08:20:00,67125.29,67362.0,67068.0,67341.0,107.9922
2024-10-27 08:25:00,67270.05,67387.0,67247.0,67285.04,35.4598
2024-10-27 08:30:00,67285.03,67514.2,67270.0,67367.96,50.6707
2024-10-27 08:35:00,67363.0,67464.5,67344.0,67348.17,27.2293
2024-10-27 08:40:00,67349.48,67433.0,67290.72,67353.6,14.4161
2024-10-27 08:45:00,67327.0,67400.0,67263.13,67345.87,16.9536
2024-10-27 08:50:00,67345.88,67401.0,67283.32,67296.46,10.4222
2024-10-27 08:55:00,67301.0,67383.0,67281.96,67303.1,17.5316
2024-10-27 09:00:00,67303.2,67528.0,67303.2,67462.46,46.9692
2024-10-27 09:05:00,67462.47,67617.0,67399.02,67521.26,80.2999
2024-10-27 09:10:00,67521.26,67618.0,67489.96,67500.0,35.7476
2024-10-27 09:15:00,67518.54,67637.0,67499.9,67636.0,60.7346
2024-10-27 09:20:00,67636.0,67767.0,67515.0,67663.59,46.0229
2024-10-27 09:25:00,67659.0,67735.0,67535.35,67578.58,26.9112
2024-10-27 09:30:00,67578.58,67692.0,67510.26,67555.76,39.3461
2024-10-27 09:35:00,67555.01,67696.8,67551.41,67571.32,33.5009
2024-10-27 09:40:00,67578.3,67671.0,67563.83,67591.59,20.1625
2024-10-27 09:45:00,67591.56,67684.0,67555.86,67610.44,33.3865
2024-10-27 09:50:00,67616.06,67695.9,67551.63,67559.29,12.0469
2024-10-27 09:55:00,67559.29,67663.0,67498.49,67536.43,11.3515
2024-10-27 10:00:00,67535.9,67639.0,67528.83,67598.0,10.1909
2024-10-27 10:05:00,67530.49,67723.0,67522.99,67621.44,19.8042
2024-10-27 10:10:00,67621.45,67716.0,67544.56,67546.04,27.3947
2024-10-27 10:15:00,67546.03,67658.0,67538.83,67565.41,6.2155
2024-10-27 10:20:00,67657.0,67682.0,67547.3,67569.4,5.7771
2024-10-27 10:25:00,67582.64,67699.8,67569.5,67593.67,11.2577
2024-10-27 10:30:00,67593.67,67681.0,67555.02,67610.72,12.1151
2024-10-27 10:35:00,67610.72,67721.0,67583.1,67637.0,16.0622
2024-10-27 10:40:00,67659.22,67732.4,67616.8,67636.92,12.8063
2024-10-27 10:45:00,67709.3,67721.0,67586.57,67596.06,11.3249
2024-10-27 10:50:00,67596.06,67688.0,67562.51,67582.05,10.4361
2024-10-27 10:55:00,67582.06,67698.5,67579.9,67617.91,16.8957
2024-10-27 11:00:00,67598.9,67796.0,67598.9,67718.79,41.8764
2024-10-27 11:05:00,67718.8,67873.8,67676.21,67707.98,23.5914
2024-10-27 11:10:00,67703.82,67801.0,67657.0,67709.9,27.0391
2024-10-27 11:15:00,67661.28,67769.0,67657.0,67674.26,14.9871
2024-10-27 11:20:00,67680.73,67764.0,67627.76,67640.49,18.3344
2024-10-27 11:25:00,67639.32,67749.0,67612.05,67640.64,7.6991
2024-10-27 11:30:00,67640.64,67746.3,67610.71,67653.17,10.3975
2024-10-27 11:35:00,67653.17,67793.6,67647.4,67681.84,9.8166
2024-10-27 11:40:00,67682.24,67798.8,67674.4,67702.0,14.0102
2024-10-27 11:45:00,67702.0,67851.2,67700.0,67768.2,16.9223
2024-10-27 11:50:00,67768.3,67850.0,67665.88,67668.68,16.0325
2024-10-27 11:55:00,67673.58,67796.0,67648.94,67707.61,16.3168
2024-10-27 12:00:00,67707.62,67858.4,67686.62,67732.0,16.7787
2024-10-27 12:05:00,67737.03,67829.0,67700.15,67751.57,17.927
2024-10-27 12:10:00,67751.57,67855.5,67710.08,67751.59,15.5867
2024-10-27 12:15:00,67751.61,67861.0,67672.87,67695.02,40.9103
2024-10-27 12:20:00,67695.01,67797.0,67586.0,67641.63,65.6457
2024-10-27 12:25:00,67641.62,67745.0,67579.23,67612.35,22.7549
2024-10-27 12:30:00,67609.22,67700.0,67557.77,67618.36,22.509
2024-10-27 12:35:00,67618.36,67698.5,67535.05,67589.84,34.9239
2024-10-27 12:40:00,67591.64,67738.8,67582.0,67650.37,6.8545
2024-10-27 12:45:00,67657.03,67801.0,67648.32,67691.32,31.5871
2024-10-27 12:50:00,67693.0,67797.0,67650.9,67738.16,22.4219
2024-10-27 12:55:00,67738.16,67827.0,67672.3,67743.44,32.102
2024-10-27 13:00:00,67743.45,67834.0,67697.9,67704.46,20.0025
2024-10-27 13:05:00,67704.46,67818.0,67682.45,67682.76,8.1082
2024-10-27 13:10:00,67683.04,67804.0,67670.0,67715.72,17.1521
2024-10-27 13:15:00,67715.72,67826.0,67667.39,67672.88,9.7037
2024-10-27 13:20:00,67761.5,67783.0,67636.26,67659.21,8.8906
2024-10-27 13:25:00,67659.22,67769.0,67643.94,67669.14,18.0102
2024-10-27 13:30:00,67669.14,67982.0,67669.0,67836.04,88.1449
2024-10-27 13:35:00,67840.87,67977.0,67836.0,67846.86,16.5112
2024-10-27 13:40:00,67851.78,67952.0,67746.57,67760.66,22.2975
2024-10-27 13:45:00,67760.65,67853.0,67713.93,67737.26,27.181
2024-10-27 13:50:00,67737.28,67837.6,67705.8,67725.76,10.1054
2024-10-27 13:55:00,67725.77,67830.0,67658.0,67676.73,44.2379
2024-10-27 14:00:00,67774.0,67776.1,67631.6,67648.82,17.5654
2024-10-27 14:05:00,67644.66,67776.0,67572.2,67587.03,18.5509
2024-10-27 14:10:00,67587.02,67713.0,67578.47,67590.28,40.764
2024-10-27 14:15:00,67590.27,67682.0,67569.41,67580.55,13.61
2024-10-27 14:20:00,67580.55,67670.0,67551.06,67589.69,15.7021
2024-10-27 14:25:00,67590.1,67681.0,67576.0,67605.67,4.8816
2024-10-27 14:30:00,67605.67,67684.0,67564.17,67569.63,7.7516
2024-10-27 14:35:00,67569.2,67687.0,67559.42,67620.67,5.6587
2024-10-27 14:40:00,67620.67,67710.0,67608.63,67608.64,6.426
2024-10-27 14:45:00,67608.64,67709.0,67531.73,67556.13,8.536
2024-10-27 14:50:00,67556.13,67646.9,67464.97,67489.0,23.7906
2024-10-27 14:55:00,67489.1,67571.0,67455.55,67480.84,14.3027
2024-10-27 15:00:00,67477.31,67617.9,67468.03,67504.54,12.9899
2024-10-27 15:05:00,67504.54,67615.8,67474.21,67521.6,7.1401
2024-10-27 15:10:00,67521.64,67609.3,67474.22,67516.4,20.0307
2024-10-27 15:15:00,67513.0,67609.0,67489.59,67562.44,5.2636
2024-10-27 15:20:00,67562.44,67675.3,67546.3,67557.89,15.522
2024-10-27 15:25:00,67559.07,67809.0,67559.06,67694.6,38.0426
2024-10-27 15:30:00,67702.05,67869.8,67694.7,67698.11,35.9417
2024-10-27 15:35:00,67700.0,67800.0,67655.02,67680.2,6.1731
2024-10-27 15:40:00,67666.0,67825.1,67666.0,67713.6,6.2068
2024-10-27 15:45:00,67713.6,67820.0,67682.12,67801.0,5.961
2024-10-27 15:50:00,67705.39,67818.0,67694.7,67798.0,5.4302
2024-10-27 15:55:00,67704.56,67834.0,67698.1,67755.4,5.8485
2024-10-27 16:00:00,67755.57,67852.0,67726.0,67742.88,10.361
2024-10-27 16:05:00,67738.7,67844.0,67704.64,67720.06,8.0013
2024-10-27 16:10:00,67720.06,67936.0,67706.13,67727.16,39.248
2024-10-27 16:15:00,67727.17,67862.0,67727.17,67750.59,12.0987
2024-10-27 16:20:00,67755.06,67881.5,67748.72,67790.25,8.3518
2024-10-27 16:25:00,67790.27,67881.5,67760.5,67800.0,9.8936
2024-10-27 16:30:00,67784.6,67919.0,67750.03,67758.09,10.2168
2024-10-27 16:35:00,67763.19,67873.0,67728.58,67835.9,6.4724
2024-10-27 16:40:00,67743.3,67845.0,67730.75,67748.74,7.2102
2024-10-27 16:45:00,67748.74,67841.0,67637.78,67698.31,31.181
2024-10-27 16:50:00,67695.87,67793.0,67678.51,67717.09,10.9516
2024-10-27 16:55:00,67717.08,67800.8,67666.41,67680.34,5.1056
2024-10-27 17:00:00,67678.0,67785.0,67661.96,67694.52,21.7551
2024-10-27 17:05:00,67675.0,67812.8,67657.63,67657.64,9.1166
2024-10-27 17:10:00,67657.68,67849.3,67637.7,67689.5,19.4732
2024-10-27 17:15:00,67690.79,67799.0,67674.17,67729.68,8.9718
2024-10-27 17:20:00,67729.68,67907.5,67691.1,67793.69,15.5909
2024-10-27 17:25:00,67728.5,67935.0,67728.5,67865.27,21.958
2024-10-27 17:30:00,67849.0,67961.0,67794.8,67845.82,18.5297
2024-10-27 17:35:00,67845.82,67949.0,67791.72,67880.86,19.2265
2024-10-27 17:40:00,67880.85,67990.0,67837.1,67914.5,28.7588
2024-10-27 17:45:00,67913.58,68169.0,67804.14,67901.0,100.2396
2024-10-27 17:50:00,67801.55,67940.0,67761.73,67894.0,21.8305
2024-10-27 17:55:00,67822.07,67928.0,67742.03,67840.67,43.5849
2024-10-27 18:00:00,67847.52,68132.0,67845.63,68035.34,162.697
2024-10-27 18:05:00,68034.64,68175.0,67927.29,68020.4,85.1327
2024-10-27 18:10:00,68069.0,68287.0,68023.8,68169.0,281.2541
2024-10-27 18:15:00,68165.78,68273.0,68013.6,68085.81,86.6866
2024-10-27 18:20:00,68085.45,68206.0,68066.65,68101.3,18.4242
2024-10-27 18:25:00,68101.29,68300.0,68100.0,68205.0,21.717
2024-10-27 18:30:00,68157.9,68328.4,68138.19,68147.8,41.5027
2024-10-27 18:35:00,68138.92,68243.0,68062.21,68074.18,17.9781
2024-10-27 18:40:00,68078.2,68257.0,68066.43,68142.54,28.7111
2024-10-27 18:45:00,68142.55,68255.0,68066.98,68097.0,15.3183
2024-10-27 18:50:00,68097.0,68209.0,68054.67,68075.1,12.0236
2024-10-27 18:55:00,68072.48,68184.0,68028.83,68030.74,9.8039
2024-10-27 19:00:00,68166.7,68248.0,68030.31,68123.47,29.4866
2024-10-27 19:05:00,68102.1,68294.0,68102.1,68172.93,25.5771
2024-10-27 19:10:00,68172.94,68322.3,68148.0,68148.0,25.6442
2024-10-27 19:15:00,68149.0,68271.0,68110.33,68135.15,35.4383
2024-10-27 19:20:00,68135.15,68242.0,68087.0,68105.09,22.2821
2024-10-27 19:25:00,68105.09,68222.0,67960.3,67991.5,33.6899
2024-10-27 19:30:00,67989.27,68126.0,67981.0,67984.65,25.2585
2024-10-27 19:35:00,67984.65,68125.0,67981.0,68025.98,17.0526
2024-10-27 19:40:00,68025.98,68124.0,67900.0,67963.26,71.5611
2024-10-27 19:45:00,67963.26,68083.0,67932.54,67972.95,40.6103
2024-10-27 19:50:00,67972.95,68067.0,67914.33,67946.62,32.1831
2024-10-27 19:55:00,67946.62,68048.0,67899.19,67943.19,10.0996
2024-10-27 20:00:00,67943.18,68085.0,67937.0,68035.3,38.9653
2024-10-27 20:05:00,67952.7,68075.0,67881.21,67939.11,38.0392
2024-10-27 20:10:00,67937.96,68108.0,67901.0,67976.1,46.3673
2024-10-27 20:15:00,67977.76,68115.0,67919.0,67952.41,45.9335
2024-10-27 20:20:00,67962.9,68092.0,67943.78,67976.35,29.7437
2024-10-27 20:25:00,67976.34,68089.0,67945.0,67963.12,13.7626
2024-10-27 20:30:00,67964.32,68078.0,67858.81,67921.93,23.4326
2024-10-27 20:35:00,67926.66,68078.0,67889.6,67909.45,13.5382
2024-10-27 20:40:00,67909.45,68027.2,67777.22,67793.92,26.7992
2024-10-27 20:45:00,67793.96,67985.0,67745.39,67798.89,29.5255
2024-10-27 20:50:00,67796.65,67940.0,67733.35,67774.01,27.3058
2024-10-27 20:55:00,67769.43,67900.2,67749.07,67765.66,13.5566
2024-10-27 21:00:00,67786.6,67894.1,67719.36,67760.92,15.4359
2024-10-27 21:05:00,67786.6,67921.0,67758.93,67769.81,12.1518
2024-10-27 21:10:00,67769.8,67916.0,67711.0,67793.27,49.8615
2024-10-27 21:15:00,67788.57,67914.0,67673.48,67741.79,29.0637
2024-10-27 21:20:00,67738.71,67855.0,67670.73,67683.83,9.283
2024-10-27 21:25:00,67685.7,67808.0,67679.94,67710.25,10.346
2024-10-27 21:30:00,67712.28,67846.0,67667.41,67738.93,9.8662
2024-10-27 21:35:00,67738.97,67845.0,67684.83,67716.68,6.261
2024-10-27 21:40:00,67716.68,67813.6,67684.96,67696.93,9.8568
2024-10-27 21:45:00,67696.66,67811.0,67654.81,67709.06,7.0812
2024-10-27 21:50:00,67709.06,67800.0,67642.7,67665.71,29.4987
2024-10-27 21:55:00,67666.24,67799.1,67644.45,67657.78,9.693
2024-10-27 22:00:00,67651.57,67799.0,67583.71,67587.99,25.5331
2024-10-27 22:05:00,67587.07,67791.5,67572.8,67668.29,24.672
2024-10-27 22:10:00,67792.5,67792.5,67633.66,67648.0,5.9713
2024-10-27 22:15:00,67648.0,67765.3,67630.64,67645.43,5.401
2024-10-27 22:20:00,67645.43,67757.0,67608.41,67630.61,7.2902
2024-10-27 22:25:00,67629.47,67871.0,67623.17,67764.01,12.3586
2024-10-27 22:30:00,67767.0,67870.0,67646.69,67672.98,7.3234
2024-10-27 22:35:00,67672.98,67824.0,67646.05,67744.26,14.6122
2024-10-27 22:40:00,67692.7,67824.0,67661.95,67679.98,5.8001
2024-10-27 22:45:00,67682.53,67804.3,67670.0,67705.29,3.6689
2024-10-27 22:50:00,67704.82,67813.0,67689.3,67711.08,5.8684
2024-10-27 22:55:00,67706.3,67813.0,67700.02,67710.0,5.5763
2024-10-27 23:00:00,67710.0,67892.0,67686.3,67816.75,8.3592
2024-10-27 23:05:00,67816.75,67913.0,67789.9,67822.45,26.9948
2024-10-27 23:10:00,67822.46,67950.5,67789.9,67842.93,31.992
2024-10-27 23:15:00,67842.92,67931.0,67775.85,67825.16,38.9352
2024-10-27 23:20:00,67819.0,67981.4,67800.0,67877.25,37.8634
2024-10-27 23:25:00,67877.25,67986.6,67842.67,67844.79,6.6323
2024-10-27 23:30:00,67844.89,67956.0,67766.45,67786.4,7.1018
2024-10-27 23:35:00,67786.4,67881.0,67706.08,67841.0,62.0246
2024-10-27 23:40:00,67731.0,67838.0,67687.45,67740.3,140.7059
2024-10-27 23:45:00,67738.95,67819.0,67627.4,67665.27,25.3824
2024-10-27 23:50:00,67679.3,67750.7,67618.96,67640.8,19.4826
2024-10-27 23:55:00,67645.73,67748.6,67627.99,67646.8,14.5172
2024-10-28 00:00:00,67640.4,67745.3,67597.76,67649.28,36.2254
2024-10-28 00:05:00,67645.0,67785.0,67644.9,67698.21,20.9575
2024-10-28 00:10:00,67698.21,67791.8,67676.32,67711.54,6.834
2024-10-28 00:15:00,67709.66,67798.4,67651.23,67713.81,16.2727
2024-10-28 00:20:00,67712.24,67784.0,67606.83,67606.83,32.558
2024-10-28 00:25:00,67736.0,67736.0,67551.43,67593.49,57.5387
2024-10-28 00:30:00,67587.15,67708.0,67571.0,67586.36,9.1163
2024-10-28 00:35:00,67582.74,67704.0,67559.28,67598.95,10.8897
2024-10-28 00:40:00,67598.94,67692.0,67562.1,67590.2,13.1784
2024-10-28 00:45:00,67678.8,67729.0,67583.0,67657.88,16.6248
2024-10-28 00:50:00,67596.7,67765.2,67596.7,67684.89,11.4221
2024-10-28 00:55:00,67684.89,67770.0,67657.0,67660.0,6.8537
2024-10-28 01:00:00,67670.6,67764.0,67618.99,67643.34,7.3236
2024-10-28 01:05:00,67643.34,67736.0,67622.28,67666.49,3.8425
2024-10-28 01:10:00,67666.49,67736.0,67612.39,67617.01,16.6333
2024-10-28 01:15:00,67617.01,67734.1,67614.3,67639.0,26.9824
2024-10-28 01:20:00,67628.85,67748.0,67621.92,67634.01,31.1519
2024-10-28 01:25:00,67634.01,67737.0,67620.44,67625.0,11.9878
2024-10-28 01:30:00,67620.48,67735.9,67532.48,67570.0,50.678
2024-10-28 01:35:00,67571.66,67797.0,67566.1,67674.48,18.0184
2024-10-28 01:40:00,67674.48,67791.0,67653.4,67677.58,7.0372
2024-10-28 01:45:00,67674.8,67816.0,67661.9,67748.42,18.0839
2024-10-28 01:50:00,67696.0,67928.0,67696.0,67846.31,30.9561
2024-10-28 01:55:00,67846.3,67937.0,67811.44,67825.0,7.0293
2024-10-28 02:00:00,67821.6,67928.0,67790.38,67845.69,43.3584
2024-10-28 02:05:00,67846.91,67926.0,67785.0,67791.6,10.8602
2024-10-28 02:10:00,67793.16,67909.0,67753.5,67888.0,11.102
2024-10-28 02:15:00,67764.41,67889.3,67762.0,67793.25,9.2848
2024-10-28 02:20:00,67796.79,67889.0,67753.03,67769.72,11.9963
2024-10-28 02:25:00,67769.73,67889.0,67714.77,67840.0,8.2414
2024-10-28 02:30:00,67746.68,67841.0,67707.9,67751.2,5.3688
2024-10-28 02:35:00,67749.43,67882.6,67721.7,67782.7,4.8463
2024-10-28 02:40:00,67784.9,67888.5,67782.7,67803.59,7.6135
2024-10-28 02:45:00,67803.6,67950.0,67788.0,67830.93,7.0137
2024-10-28 02:50:00,67822.0,67935.0,67809.0,67821.81,7.262
2024-10-28 02:55:00,67821.8,67951.0,67810.0,67867.05,5.2099
2024-10-28 03:00:00,67821.1,68068.0,67821.1,67949.98,68.3799
2024-10-28 03:05:00,67947.63,68177.0,67929.39,68128.94,34.2064
2024-10-28 03:10:00,68128.94,68456.0,68058.5,68348.77,127.788
2024-10-28 03:15:00,68342.14,68586.2,68274.64,68454.61,154.452
2024-10-28 03:20:00,68452.25,68648.0,68444.3,68542.92,83.9267
2024-10-28 03:25:00,68542.92,68679.0,68475.0,68496.01,75.4445
2024-10-28 03:30:00,68504.51,68679.0,68361.2,68380.32,57.3592
2024-10-28 03:35:00,68382.8,68659.0,68382.8,68441.47,49.1031
2024-10-28 03:40:00,68460.8,68595.0,68335.45,68484.6,87.5373
2024-10-28 03:45:00,68397.15,68524.0,68273.75,68510.0,104.5936
2024-10-28 03:50:00,68406.06,68548.0,68354.6,68410.2,42.2475
2024-10-28 03:55:00,68410.19,68508.0,68321.0,68328.5,26.5356
2024-10-28 04:00:00,68332.02,68508.0,68325.99,68396.86,41.6842
2024-10-28 04:05:00,68393.08,68516.0,68323.0,68352.0,43.1221
2024-10-28 04:10:00,68365.0,68532.0,68343.0,68449.12,34.1515
2024-10-28 04:15:00,68535.0,68593.0,68386.0,68390.6,35.7528
2024-10-28 04:20:00,68388.87,68744.2,68341.28,68477.0,30.6223
2024-10-28 04:25:00,68368.3,68508.0,68337.21,68489.0,58.2157
2024-10-28 04:30:00,68363.79,68489.0,68284.93,68297.84,49.2274
2024-10-28 04:35:00,68300.46,68422.0,68232.5,68258.73,75.8027
2024-10-28 04:40:00,68258.73,68393.0,68232.9,68272.71,23.088
2024-10-28 04:45:00,68233.0,68421.0,68233.0,68323.5,37.2248
2024-10-28 04:50:00,68319.0,68434.0,68235.79,68245.18,28.0475
2024-10-28 04:55:00,68242.87,68381.0,68235.28,68241.57,24.2853
2024-10-28 05:00:00,68244.0,68381.0,68182.84,68240.0,64.9524
2024-10-28 05:05:00,68235.0,68408.0,68232.79,68317.01,23.304
2024-10-28 05:10:00,68317.02,68469.0,68293.35,68316.73,22.0258
2024-10-28 05:15:00,68315.68,68423.0,68263.0,68266.17,17.0581
2024-10-28 05:20:00,68266.17,68410.0,68200.0,68202.31,17.1236
2024-10-28 05:25:00,68202.3,68342.0,68200.0,68213.64,17.1351
2024-10-28 05:30:00,68213.63,68341.0,68149.3,68160.0,36.4575
2024-10-28 05:35:00,68160.01,68296.0,68149.4,68206.71,13.6827
2024-10-28 05:40:00,68194.0,68342.0,68149.9,68257.65,22.297
2024-10-28 05:45:00,68257.65,68406.3,68197.5,68328.92,39.9335
2024-10-28 05:50:00,68328.94,68582.0,68273.5,68469.61,60.6599
2024-10-28 05:55:00,68465.9,68618.0,68392.0,68492.49,51.7704
2024-10-28 06:00:00,68591.0,68632.0,68461.22,68543.55,28.1189
2024-10-28 06:05:00,68541.1,68658.0,68504.2,68556.2,26.6466
2024-10-28 06:10:00,68556.3,68672.0,68489.61,68505.93,43.8436
2024-10-28 06:15:00,68499.0,68671.0,68484.1,68559.27,30.7423
2024-10-28 06:20:00,68559.28,68671.0,68519.72,68577.82,20.9839
2024-10-28 06:25:00,68577.83,68754.0,68541.04,68665.71,95.8309
2024-10-28 06:30:00,68665.72,68779.0,68630.26,68693.85,101.0715
2024-10-28 06:35:00,68693.85,68873.0,68667.2,68743.1,69.4835
